passengerCount,WIFIAPTag,slice10min
531.3,W3-3B-6<W3-3-23>,2016-09-25-17-3
530.7,W3-3B-6<W3-3-23>,2016-09-25-17-4
513.9,W3-3B-6<W3-3-23>,2016-09-25-17-5
156.4,W3-3B-7<W3-3-24>,2016-09-25-15-0
162.4,W3-3B-7<W3-3-24>,2016-09-25-15-1
163.0,W3-3B-7<W3-3-24>,2016-09-25-15-2
163.8,W3-3B-7<W3-3-24>,2016-09-25-15-3
165.8,W3-3B-7<W3-3-24>,2016-09-25-15-4
160.8,W3-3B-7<W3-3-24>,2016-09-25-15-5
157.9,W3-3B-7<W3-3-24>,2016-09-25-16-0
156.1,W3-3B-7<W3-3-24>,2016-09-25-16-1
152.7,W3-3B-7<W3-3-24>,2016-09-25-16-2
150.2,W3-3B-7<W3-3-24>,2016-09-25-16-3
156.0,W3-3B-7<W3-3-24>,2016-09-25-16-4
157.2,W3-3B-7<W3-3-24>,2016-09-25-16-5
154.0,W3-3B-7<W3-3-24>,2016-09-25-17-0
150.8,W3-3B-7<W3-3-24>,2016-09-25-17-1
152.9,W3-3B-7<W3-3-24>,2016-09-25-17-2
150.0,W3-3B-7<W3-3-24>,2016-09-25-17-3
151.8,W3-3B-7<W3-3-24>,2016-09-25-17-4
148.2,W3-3B-7<W3-3-24>,2016-09-25-17-5
310.5,W3-3B-8<W3-3-25>,2016-09-25-15-0
304.5,W3-3B-8<W3-3-25>,2016-09-25-15-1
291.7,W3-3B-8<W3-3-25>,2016-09-25-15-2
290.3,W3-3B-8<W3-3-25>,2016-09-25-15-3
295.6,W3-3B-8<W3-3-25>,2016-09-25-15-4
289.8,W3-3B-8<W3-3-25>,2016-09-25-15-5
301.3,W3-3B-8<W3-3-25>,2016-09-25-16-0
300.0,W3-3B-8<W3-3-25>,2016-09-25-16-1
305.6,W3-3B-8<W3-3-25>,2016-09-25-16-2
306.2,W3-3B-8<W3-3-25>,2016-09-25-16-3
313.7,W3-3B-8<W3-3-25>,2016-09-25-16-4
312.7,W3-3B-8<W3-3-25>,2016-09-25-16-5
316.9,W3-3B-8<W3-3-25>,2016-09-25-17-0
319.5,W3-3B-8<W3-3-25>,2016-09-25-17-1
323.4,W3-3B-8<W3-3-25>,2016-09-25-17-2
322.3,W3-3B-8<W3-3-25>,2016-09-25-17-3
323.0,W3-3B-8<W3-3-25>,2016-09-25-17-4
315.8,W3-3B-8<W3-3-25>,2016-09-25-17-5
222.1,W3-3B-9<W3-3-26>,2016-09-25-15-0
222.9,W3-3B-9<W3-3-26>,2016-09-25-15-1
227.6,W3-3B-9<W3-3-26>,2016-09-25-15-2
229.7,W3-3B-9<W3-3-26>,2016-09-25-15-3
228.4,W3-3B-9<W3-3-26>,2016-09-25-15-4
231.9,W3-3B-9<W3-3-26>,2016-09-25-15-5
232.7,W3-3B-9<W3-3-26>,2016-09-25-16-0
232.8,W3-3B-9<W3-3-26>,2016-09-25-16-1
230.3,W3-3B-9<W3-3-26>,2016-09-25-16-2
230.1,W3-3B-9<W3-3-26>,2016-09-25-16-3
230.7,W3-3B-9<W3-3-26>,2016-09-25-16-4
232.8,W3-3B-9<W3-3-26>,2016-09-25-16-5
234.9,W3-3B-9<W3-3-26>,2016-09-25-17-0
237.0,W3-3B-9<W3-3-26>,2016-09-25-17-1
231.6,W3-3B-9<W3-3-26>,2016-09-25-17-2
231.2,W3-3B-9<W3-3-26>,2016-09-25-17-3
227.3,W3-3B-9<W3-3-26>,2016-09-25-17-4
222.4,W3-3B-9<W3-3-26>,2016-09-25-17-5
0.4,WC-1A<WC-1A-01>,2016-09-25-15-0
0.4,WC-1A<WC-1A-01>,2016-09-25-15-1
0.3,WC-1A<WC-1A-01>,2016-09-25-15-2
0.5,WC-1A<WC-1A-01>,2016-09-25-15-3
0.5,WC-1A<WC-1A-01>,2016-09-25-15-4
0.4,WC-1A<WC-1A-01>,2016-09-25-15-5
0.5,WC-1A<WC-1A-01>,2016-09-25-16-0
0.6,WC-1A<WC-1A-01>,2016-09-25-16-1
0.5,WC-1A<WC-1A-01>,2016-09-25-16-2
0.7,WC-1A<WC-1A-01>,2016-09-25-16-3
0.5,WC-1A<WC-1A-01>,2016-09-25-16-4
0.4,WC-1A<WC-1A-01>,2016-09-25-16-5
0.5,WC-1A<WC-1A-01>,2016-09-25-17-0
0.3,WC-1A<WC-1A-01>,2016-09-25-17-1
0.3,WC-1A<WC-1A-01>,2016-09-25-17-2
0.3,WC-1A<WC-1A-01>,2016-09-25-17-3
0.4,WC-1A<WC-1A-01>,2016-09-25-17-4
0.3,WC-1A<WC-1A-01>,2016-09-25-17-5
0.5,WC-1A<WC-1A-02>,2016-09-25-15-0
0.5,WC-1A<WC-1A-02>,2016-09-25-15-1
0.4,WC-1A<WC-1A-02>,2016-09-25-15-2
0.6,WC-1A<WC-1A-02>,2016-09-25-15-3
0.5,WC-1A<WC-1A-02>,2016-09-25-15-4
0.5,WC-1A<WC-1A-02>,2016-09-25-15-5
0.5,WC-1A<WC-1A-02>,2016-09-25-16-0
0.7,WC-1A<WC-1A-02>,2016-09-25-16-1
0.6,WC-1A<WC-1A-02>,2016-09-25-16-2
0.7,WC-1A<WC-1A-02>,2016-09-25-16-3
0.5,WC-1A<WC-1A-02>,2016-09-25-16-4
0.4,WC-1A<WC-1A-02>,2016-09-25-16-5
0.4,WC-1A<WC-1A-02>,2016-09-25-17-0
0.3,WC-1A<WC-1A-02>,2016-09-25-17-1
0.3,WC-1A<WC-1A-02>,2016-09-25-17-2
0.3,WC-1A<WC-1A-02>,2016-09-25-17-3
0.4,WC-1A<WC-1A-02>,2016-09-25-17-4
0.4,WC-1A<WC-1A-02>,2016-09-25-17-5
4.6,WC-1A<WC-1A-03>,2016-09-25-15-0
4.3,WC-1A<WC-1A-03>,2016-09-25-15-1
4.3,WC-1A<WC-1A-03>,2016-09-25-15-2
4.4,WC-1A<WC-1A-03>,2016-09-25-15-3
4.6,WC-1A<WC-1A-03>,2016-09-25-15-4
4.2,WC-1A<WC-1A-03>,2016-09-25-15-5
4.6,WC-1A<WC-1A-03>,2016-09-25-16-0
5.0,WC-1A<WC-1A-03>,2016-09-25-16-1
4.8,WC-1A<WC-1A-03>,2016-09-25-16-2
4.9,WC-1A<WC-1A-03>,2016-09-25-16-3
4.5,WC-1A<WC-1A-03>,2016-09-25-16-4
4.2,WC-1A<WC-1A-03>,2016-09-25-16-5
4.3,WC-1A<WC-1A-03>,2016-09-25-17-0
3.7,WC-1A<WC-1A-03>,2016-09-25-17-1
3.7,WC-1A<WC-1A-03>,2016-09-25-17-2
3.7,WC-1A<WC-1A-03>,2016-09-25-17-3
3.7,WC-1A<WC-1A-03>,2016-09-25-17-4
4.0,WC-1A<WC-1A-03>,2016-09-25-17-5
0.1,WC-1A<WC-1A-04>,2016-09-25-15-0
0.1,WC-1A<WC-1A-04>,2016-09-25-15-1
0.1,WC-1A<WC-1A-04>,2016-09-25-15-2
0.1,WC-1A<WC-1A-04>,2016-09-25-15-3
0.1,WC-1A<WC-1A-04>,2016-09-25-15-4
0.1,WC-1A<WC-1A-04>,2016-09-25-15-5
0.1,WC-1A<WC-1A-04>,2016-09-25-16-0
0.2,WC-1A<WC-1A-04>,2016-09-25-16-1
0.1,WC-1A<WC-1A-04>,2016-09-25-16-2
0.2,WC-1A<WC-1A-04>,2016-09-25-16-3
0.1,WC-1A<WC-1A-04>,2016-09-25-16-4
0.2,WC-1A<WC-1A-04>,2016-09-25-16-5
0.2,WC-1A<WC-1A-04>,2016-09-25-17-0
0.2,WC-1A<WC-1A-04>,2016-09-25-17-1
0.2,WC-1A<WC-1A-04>,2016-09-25-17-2
0.2,WC-1A<WC-1A-04>,2016-09-25-17-3
0.2,WC-1A<WC-1A-04>,2016-09-25-17-4
0.2,WC-1A<WC-1A-04>,2016-09-25-17-5
7.1,WC-1A<WC-1A-05>,2016-09-25-15-0
6.3,WC-1A<WC-1A-05>,2016-09-25-15-1
6.1,WC-1A<WC-1A-05>,2016-09-25-15-2
6.0,WC-1A<WC-1A-05>,2016-09-25-15-3
5.9,WC-1A<WC-1A-05>,2016-09-25-15-4
5.4,WC-1A<WC-1A-05>,2016-09-25-15-5
6.1,WC-1A<WC-1A-05>,2016-09-25-16-0
6.6,WC-1A<WC-1A-05>,2016-09-25-16-1
6.5,WC-1A<WC-1A-05>,2016-09-25-16-2
6.6,WC-1A<WC-1A-05>,2016-09-25-16-3
6.3,WC-1A<WC-1A-05>,2016-09-25-16-4
6.4,WC-1A<WC-1A-05>,2016-09-25-16-5
6.4,WC-1A<WC-1A-05>,2016-09-25-17-0
5.6,WC-1A<WC-1A-05>,2016-09-25-17-1
5.8,WC-1A<WC-1A-05>,2016-09-25-17-2
6.2,WC-1A<WC-1A-05>,2016-09-25-17-3
6.2,WC-1A<WC-1A-05>,2016-09-25-17-4
6.2,WC-1A<WC-1A-05>,2016-09-25-17-5
8.0,WC-1A<WC-1A-06>,2016-09-25-15-0
7.6,WC-1A<WC-1A-06>,2016-09-25-15-1
8.1,WC-1A<WC-1A-06>,2016-09-25-15-2
7.7,WC-1A<WC-1A-06>,2016-09-25-15-3
8.6,WC-1A<WC-1A-06>,2016-09-25-15-4
8.5,WC-1A<WC-1A-06>,2016-09-25-15-5
8.8,WC-1A<WC-1A-06>,2016-09-25-16-0
8.2,WC-1A<WC-1A-06>,2016-09-25-16-1
8.0,WC-1A<WC-1A-06>,2016-09-25-16-2
7.6,WC-1A<WC-1A-06>,2016-09-25-16-3
7.1,WC-1A<WC-1A-06>,2016-09-25-16-4
7.0,WC-1A<WC-1A-06>,2016-09-25-16-5
7.4,WC-1A<WC-1A-06>,2016-09-25-17-0
6.8,WC-1A<WC-1A-06>,2016-09-25-17-1
6.9,WC-1A<WC-1A-06>,2016-09-25-17-2
6.9,WC-1A<WC-1A-06>,2016-09-25-17-3
7.4,WC-1A<WC-1A-06>,2016-09-25-17-4
8.0,WC-1A<WC-1A-06>,2016-09-25-17-5
1.0,WC-1A<WC-1A-07>,2016-09-25-15-0
1.2,WC-1A<WC-1A-07>,2016-09-25-15-1
1.4,WC-1A<WC-1A-07>,2016-09-25-15-2
1.5,WC-1A<WC-1A-07>,2016-09-25-15-3
1.7,WC-1A<WC-1A-07>,2016-09-25-15-4
1.8,WC-1A<WC-1A-07>,2016-09-25-15-5
1.5,WC-1A<WC-1A-07>,2016-09-25-16-0
1.5,WC-1A<WC-1A-07>,2016-09-25-16-1
1.6,WC-1A<WC-1A-07>,2016-09-25-16-2
1.4,WC-1A<WC-1A-07>,2016-09-25-16-3
1.5,WC-1A<WC-1A-07>,2016-09-25-16-4
1.4,WC-1A<WC-1A-07>,2016-09-25-16-5
1.2,WC-1A<WC-1A-07>,2016-09-25-17-0
1.1,WC-1A<WC-1A-07>,2016-09-25-17-1
1.2,WC-1A<WC-1A-07>,2016-09-25-17-2
1.2,WC-1A<WC-1A-07>,2016-09-25-17-3
1.1,WC-1A<WC-1A-07>,2016-09-25-17-4
0.9,WC-1A<WC-1A-07>,2016-09-25-17-5
2.3,WC-1A<WC-1A-08>,2016-09-25-15-0
2.5,WC-1A<WC-1A-08>,2016-09-25-15-1
2.5,WC-1A<WC-1A-08>,2016-09-25-15-2
2.7,WC-1A<WC-1A-08>,2016-09-25-15-3
2.6,WC-1A<WC-1A-08>,2016-09-25-15-4
2.8,WC-1A<WC-1A-08>,2016-09-25-15-5
2.5,WC-1A<WC-1A-08>,2016-09-25-16-0
2.4,WC-1A<WC-1A-08>,2016-09-25-16-1
2.2,WC-1A<WC-1A-08>,2016-09-25-16-2
2.0,WC-1A<WC-1A-08>,2016-09-25-16-3
2.0,WC-1A<WC-1A-08>,2016-09-25-16-4
1.9,WC-1A<WC-1A-08>,2016-09-25-16-5
2.1,WC-1A<WC-1A-08>,2016-09-25-17-0
1.9,WC-1A<WC-1A-08>,2016-09-25-17-1
1.7,WC-1A<WC-1A-08>,2016-09-25-17-2
1.5,WC-1A<WC-1A-08>,2016-09-25-17-3
1.4,WC-1A<WC-1A-08>,2016-09-25-17-4
1.4,WC-1A<WC-1A-08>,2016-09-25-17-5
3.8,WC-1A<WC-1A-09>,2016-09-25-15-0
4.1,WC-1A<WC-1A-09>,2016-09-25-15-1
4.1,WC-1A<WC-1A-09>,2016-09-25-15-2
4.5,WC-1A<WC-1A-09>,2016-09-25-15-3
4.2,WC-1A<WC-1A-09>,2016-09-25-15-4
4.1,WC-1A<WC-1A-09>,2016-09-25-15-5
3.8,WC-1A<WC-1A-09>,2016-09-25-16-0
3.7,WC-1A<WC-1A-09>,2016-09-25-16-1
3.5,WC-1A<WC-1A-09>,2016-09-25-16-2
3.1,WC-1A<WC-1A-09>,2016-09-25-16-3
3.3,WC-1A<WC-1A-09>,2016-09-25-16-4
3.1,WC-1A<WC-1A-09>,2016-09-25-16-5
3.4,WC-1A<WC-1A-09>,2016-09-25-17-0
2.9,WC-1A<WC-1A-09>,2016-09-25-17-1
2.7,WC-1A<WC-1A-09>,2016-09-25-17-2
2.3,WC-1A<WC-1A-09>,2016-09-25-17-3
2.2,WC-1A<WC-1A-09>,2016-09-25-17-4
2.2,WC-1A<WC-1A-09>,2016-09-25-17-5
1.3,WC-1A<WC-1A-10>,2016-09-25-15-0
1.3,WC-1A<WC-1A-10>,2016-09-25-15-1
1.5,WC-1A<WC-1A-10>,2016-09-25-15-2
1.6,WC-1A<WC-1A-10>,2016-09-25-15-3
1.4,WC-1A<WC-1A-10>,2016-09-25-15-4
1.6,WC-1A<WC-1A-10>,2016-09-25-15-5
1.4,WC-1A<WC-1A-10>,2016-09-25-16-0
1.4,WC-1A<WC-1A-10>,2016-09-25-16-1
1.1,WC-1A<WC-1A-10>,2016-09-25-16-2
1.2,WC-1A<WC-1A-10>,2016-09-25-16-3
1.1,WC-1A<WC-1A-10>,2016-09-25-16-4
1.1,WC-1A<WC-1A-10>,2016-09-25-16-5
1.1,WC-1A<WC-1A-10>,2016-09-25-17-0
1.0,WC-1A<WC-1A-10>,2016-09-25-17-1
1.1,WC-1A<WC-1A-10>,2016-09-25-17-2
1.1,WC-1A<WC-1A-10>,2016-09-25-17-3
1.0,WC-1A<WC-1A-10>,2016-09-25-17-4
1.0,WC-1A<WC-1A-10>,2016-09-25-17-5
4.9,WC-1A<WC-1A-11>,2016-09-25-15-0
5.0,WC-1A<WC-1A-11>,2016-09-25-15-1
4.5,WC-1A<WC-1A-11>,2016-09-25-15-2
3.5,WC-1A<WC-1A-11>,2016-09-25-15-3
3.9,WC-1A<WC-1A-11>,2016-09-25-15-4
3.7,WC-1A<WC-1A-11>,2016-09-25-15-5
4.0,WC-1A<WC-1A-11>,2016-09-25-16-0
3.9,WC-1A<WC-1A-11>,2016-09-25-16-1
3.7,WC-1A<WC-1A-11>,2016-09-25-16-2
3.7,WC-1A<WC-1A-11>,2016-09-25-16-3
3.8,WC-1A<WC-1A-11>,2016-09-25-16-4
3.5,WC-1A<WC-1A-11>,2016-09-25-16-5
4.0,WC-1A<WC-1A-11>,2016-09-25-17-0
3.5,WC-1A<WC-1A-11>,2016-09-25-17-1
3.5,WC-1A<WC-1A-11>,2016-09-25-17-2
3.7,WC-1A<WC-1A-11>,2016-09-25-17-3
3.4,WC-1A<WC-1A-11>,2016-09-25-17-4
3.3,WC-1A<WC-1A-11>,2016-09-25-17-5
5.7,WC-1A<WC-1A-12>,2016-09-25-15-0
5.1,WC-1A<WC-1A-12>,2016-09-25-15-1
5.2,WC-1A<WC-1A-12>,2016-09-25-15-2
5.3,WC-1A<WC-1A-12>,2016-09-25-15-3
5.3,WC-1A<WC-1A-12>,2016-09-25-15-4
5.1,WC-1A<WC-1A-12>,2016-09-25-15-5
5.5,WC-1A<WC-1A-12>,2016-09-25-16-0
5.7,WC-1A<WC-1A-12>,2016-09-25-16-1
5.9,WC-1A<WC-1A-12>,2016-09-25-16-2
5.6,WC-1A<WC-1A-12>,2016-09-25-16-3
5.2,WC-1A<WC-1A-12>,2016-09-25-16-4
5.3,WC-1A<WC-1A-12>,2016-09-25-16-5
5.8,WC-1A<WC-1A-12>,2016-09-25-17-0
5.3,WC-1A<WC-1A-12>,2016-09-25-17-1
5.3,WC-1A<WC-1A-12>,2016-09-25-17-2
5.0,WC-1A<WC-1A-12>,2016-09-25-17-3
5.0,WC-1A<WC-1A-12>,2016-09-25-17-4
5.1,WC-1A<WC-1A-12>,2016-09-25-17-5
2.7,WC-1A<WC-1A-13>,2016-09-25-15-0
3.1,WC-1A<WC-1A-13>,2016-09-25-15-1
3.0,WC-1A<WC-1A-13>,2016-09-25-15-2
3.3,WC-1A<WC-1A-13>,2016-09-25-15-3
3.1,WC-1A<WC-1A-13>,2016-09-25-15-4
3.0,WC-1A<WC-1A-13>,2016-09-25-15-5
2.7,WC-1A<WC-1A-13>,2016-09-25-16-0
2.7,WC-1A<WC-1A-13>,2016-09-25-16-1
2.7,WC-1A<WC-1A-13>,2016-09-25-16-2
2.4,WC-1A<WC-1A-13>,2016-09-25-16-3
2.6,WC-1A<WC-1A-13>,2016-09-25-16-4
2.4,WC-1A<WC-1A-13>,2016-09-25-16-5
2.5,WC-1A<WC-1A-13>,2016-09-25-17-0
2.2,WC-1A<WC-1A-13>,2016-09-25-17-1
2.1,WC-1A<WC-1A-13>,2016-09-25-17-2
1.8,WC-1A<WC-1A-13>,2016-09-25-17-3
1.7,WC-1A<WC-1A-13>,2016-09-25-17-4
1.7,WC-1A<WC-1A-13>,2016-09-25-17-5
0.9,WC-1A<WC-1A-14>,2016-09-25-15-0
0.9,WC-1A<WC-1A-14>,2016-09-25-15-1
0.9,WC-1A<WC-1A-14>,2016-09-25-15-2
1.0,WC-1A<WC-1A-14>,2016-09-25-15-3
0.9,WC-1A<WC-1A-14>,2016-09-25-15-4
1.1,WC-1A<WC-1A-14>,2016-09-25-15-5
1.0,WC-1A<WC-1A-14>,2016-09-25-16-0
0.9,WC-1A<WC-1A-14>,2016-09-25-16-1
0.8,WC-1A<WC-1A-14>,2016-09-25-16-2
0.8,WC-1A<WC-1A-14>,2016-09-25-16-3
0.7,WC-1A<WC-1A-14>,2016-09-25-16-4
0.6,WC-1A<WC-1A-14>,2016-09-25-16-5
0.6,WC-1A<WC-1A-14>,2016-09-25-17-0
0.7,WC-1A<WC-1A-14>,2016-09-25-17-1
0.7,WC-1A<WC-1A-14>,2016-09-25-17-2
0.6,WC-1A<WC-1A-14>,2016-09-25-17-3
0.6,WC-1A<WC-1A-14>,2016-09-25-17-4
0.7,WC-1A<WC-1A-14>,2016-09-25-17-5
211.9,WC-1E<WC-1-1>,2016-09-25-15-0
209.1,WC-1E<WC-1-1>,2016-09-25-15-1
209.9,WC-1E<WC-1-1>,2016-09-25-15-2
205.9,WC-1E<WC-1-1>,2016-09-25-15-3
205.6,WC-1E<WC-1-1>,2016-09-25-15-4
203.3,WC-1E<WC-1-1>,2016-09-25-15-5
206.0,WC-1E<WC-1-1>,2016-09-25-16-0
207.5,WC-1E<WC-1-1>,2016-09-25-16-1
207.3,WC-1E<WC-1-1>,2016-09-25-16-2
210.1,WC-1E<WC-1-1>,2016-09-25-16-3
211.4,WC-1E<WC-1-1>,2016-09-25-16-4
207.7,WC-1E<WC-1-1>,2016-09-25-16-5
211.0,WC-1E<WC-1-1>,2016-09-25-17-0
211.4,WC-1E<WC-1-1>,2016-09-25-17-1
204.7,WC-1E<WC-1-1>,2016-09-25-17-2
202.4,WC-1E<WC-1-1>,2016-09-25-17-3
202.2,WC-1E<WC-1-1>,2016-09-25-17-4
203.4,WC-1E<WC-1-1>,2016-09-25-17-5
16.2,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-15-0
17.2,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-15-1
16.1,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-15-2
15.0,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-15-3
15.4,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-15-4
15.4,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-15-5
15.0,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-16-0
14.4,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-16-1
13.7,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-16-2
13.3,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-16-3
12.6,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-16-4
12.9,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-16-5
12.8,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-17-0
13.4,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-17-1
14.0,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-17-2
13.4,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-17-3
14.9,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-17-4
15.0,WC-1F-UPS<WC-1F-UPS-01>,2016-09-25-17-5
3.8,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-15-0
3.6,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-15-1
3.8,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-15-2
3.5,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-15-3
3.8,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-15-4
3.4,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-15-5
3.8,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-16-0
4.0,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-16-1
3.9,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-16-2
4.1,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-16-3
3.9,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-16-4
3.6,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-16-5
3.8,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-17-0
3.3,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-17-1
3.2,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-17-2
3.1,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-17-3
3.1,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-17-4
3.4,WC-1F-UPS<WC-1F-UPS-03>,2016-09-25-17-5
37.4,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-15-0
38.0,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-15-1
38.0,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-15-2
38.8,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-15-3
39.5,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-15-4
38.0,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-15-5
37.8,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-16-0
38.1,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-16-1
36.9,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-16-2
36.0,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-16-3
36.6,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-16-4
37.1,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-16-5
36.7,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-17-0
35.9,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-17-1
36.4,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-17-2
36.3,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-17-3
37.1,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-17-4
37.1,WC-1F-UPS<WC-1F-UPS-042>,2016-09-25-17-5
2.4,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-15-0
2.2,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-15-1
2.5,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-15-2
2.5,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-15-3
2.8,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-15-4
2.6,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-15-5
2.7,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-16-0
2.4,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-16-1
2.1,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-16-2
2.1,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-16-3
1.8,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-16-4
2.0,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-16-5
2.2,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-17-0
2.2,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-17-1
2.3,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-17-2
2.1,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-17-3
2.4,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-17-4
2.3,WC-1F-UPS<WC-1F-UPS-04>,2016-09-25-17-5
11.6,WC-1H<WC-1H-01>,2016-09-25-15-0
11.2,WC-1H<WC-1H-01>,2016-09-25-15-1
11.0,WC-1H<WC-1H-01>,2016-09-25-15-2
10.9,WC-1H<WC-1H-01>,2016-09-25-15-3
11.2,WC-1H<WC-1H-01>,2016-09-25-15-4
11.3,WC-1H<WC-1H-01>,2016-09-25-15-5
11.0,WC-1H<WC-1H-01>,2016-09-25-16-0
10.7,WC-1H<WC-1H-01>,2016-09-25-16-1
11.2,WC-1H<WC-1H-01>,2016-09-25-16-2
11.0,WC-1H<WC-1H-01>,2016-09-25-16-3
10.1,WC-1H<WC-1H-01>,2016-09-25-16-4
10.1,WC-1H<WC-1H-01>,2016-09-25-16-5
10.0,WC-1H<WC-1H-01>,2016-09-25-17-0
9.2,WC-1H<WC-1H-01>,2016-09-25-17-1
8.9,WC-1H<WC-1H-01>,2016-09-25-17-2
9.7,WC-1H<WC-1H-01>,2016-09-25-17-3
8.9,WC-1H<WC-1H-01>,2016-09-25-17-4
9.2,WC-1H<WC-1H-01>,2016-09-25-17-5
0.2,WC-1H<WC-1H-02>,2016-09-25-15-0
0.2,WC-1H<WC-1H-02>,2016-09-25-15-1
0.2,WC-1H<WC-1H-02>,2016-09-25-15-2
0.2,WC-1H<WC-1H-02>,2016-09-25-15-3
0.2,WC-1H<WC-1H-02>,2016-09-25-15-4
0.2,WC-1H<WC-1H-02>,2016-09-25-15-5
0.2,WC-1H<WC-1H-02>,2016-09-25-16-0
0.3,WC-1H<WC-1H-02>,2016-09-25-16-1
0.2,WC-1H<WC-1H-02>,2016-09-25-16-2
0.3,WC-1H<WC-1H-02>,2016-09-25-16-3
0.3,WC-1H<WC-1H-02>,2016-09-25-16-4
0.2,WC-1H<WC-1H-02>,2016-09-25-16-5
0.2,WC-1H<WC-1H-02>,2016-09-25-17-0
0.2,WC-1H<WC-1H-02>,2016-09-25-17-1
0.2,WC-1H<WC-1H-02>,2016-09-25-17-2
0.2,WC-1H<WC-1H-02>,2016-09-25-17-3
0.3,WC-1H<WC-1H-02>,2016-09-25-17-4
0.2,WC-1H<WC-1H-02>,2016-09-25-17-5
0.1,WC-1H<WC-1H-03>,2016-09-25-15-0
0.1,WC-1H<WC-1H-03>,2016-09-25-15-1
0.0,WC-1H<WC-1H-03>,2016-09-25-15-2
0.0,WC-1H<WC-1H-03>,2016-09-25-15-3
0.1,WC-1H<WC-1H-03>,2016-09-25-15-4
0.1,WC-1H<WC-1H-03>,2016-09-25-15-5
0.1,WC-1H<WC-1H-03>,2016-09-25-16-0
0.1,WC-1H<WC-1H-03>,2016-09-25-16-1
0.0,WC-1H<WC-1H-03>,2016-09-25-16-2
0.1,WC-1H<WC-1H-03>,2016-09-25-16-3
